index,true_label,model_prob,local_fidelity_r2
6419,0,0.0034532854333519936,0.7852134153808262
6538,0,0.03504243493080139,0.7689464825215119
6543,0,0.012024015188217163,0.815333565702832
6563,0,0.17158447206020355,0.810261276132433
6564,0,0.042671024799346924,0.7912873115879633
6756,0,0.003762615378946066,0.8035182604706743
6768,0,0.32366663217544556,0.7681149319155708
6823,0,0.2809579372406006,0.7953335213938009
6927,0,0.005172462202608585,0.7977824554095345
6943,0,0.03905823454260826,0.8000062825774745
6944,0,0.03379478305578232,0.7874634318533131
6961,0,0.00884615071117878,0.8031895399934115
6963,0,0.08745676279067993,0.7863022334025116
6977,0,0.14131930470466614,0.8021388215556485
7062,0,0.1286059319972992,0.7897159765774511
7079,0,0.0023965975269675255,0.7647149491816759
7086,0,0.010236154310405254,0.7849538543678014
7101,1,0.8419824242591858,0.7715296602956552
7187,0,0.05130312591791153,0.7772013230186163
7220,1,0.12968136370182037,0.7986753518334089
7258,0,0.010641048662364483,0.7698999081220761
7289,0,0.08070626109838486,0.8156956370238667
7334,0,0.11700310558080673,0.7725507825359912
7362,0,0.051329053938388824,0.7989352947275474
7434,0,0.19951431453227997,0.8130912876321845
7596,0,0.028140561655163765,0.7811381243848192
7611,0,0.5761315822601318,0.7831294187591041
7696,1,0.3103877007961273,0.778297030651073
7731,0,0.011339358054101467,0.7681426418848651
7822,0,0.8124006390571594,0.7876823655051055
7826,0,0.3213419020175934,0.7886911731676103
8046,1,0.19846293330192566,0.8029380093177783
8080,0,0.0746721476316452,0.7860890700794823
8111,0,0.3408513367176056,0.7908423830338466
8148,0,0.844504714012146,0.7827019299488679
8162,0,0.616313636302948,0.7824227305396545
8186,0,0.03396901860833168,0.8015659266046389
8206,0,0.019954975694417953,0.7612182862149094
8260,0,0.4834648370742798,0.783433901798966
8363,1,0.7521147727966309,0.7826247113100966
8372,0,0.26548975706100464,0.8069717299713806
8427,0,0.05821764096617699,0.783362439436904
8454,1,0.9143196940422058,0.7856739819198991
8525,0,0.17606298625469208,0.7938315663698382
8541,1,0.993705689907074,0.8229940032094493
8546,0,0.06420402973890305,0.7562475522308404
8555,0,0.3119043707847595,0.7953879590554432
8579,0,0.033512189984321594,0.7735792686654421
8673,1,0.5171269178390503,0.7477979689266803
8718,0,0.5738296508789062,0.7926944709278756
8886,0,0.6512985229492188,0.007172018271080272
8901,0,0.9318369030952454,0.7949955346064738
9056,0,0.07359512895345688,0.7740888497180294
9112,0,0.9270661473274231,0.788616913687833
9175,1,0.9357210397720337,0.7890443557754622
9211,0,0.3052367866039276,0.7882284705545599
9269,0,0.1266755759716034,0.8049035304086016
9283,1,0.8492988348007202,0.7783137293578553
9338,1,0.7050800919532776,0.7831160421808336
