index,Humidity3pm,Humidity9am,MaxTemp,MinTemp,Pressure3pm,Pressure9am,RainToday,Rainfall,Temp3pm,Temp9am,WindDir3pm_cos,WindDir3pm_sin,WindDir9am_cos,WindDir9am_sin,WindGustDir_cos,WindGustDir_sin,WindGustSpeed,WindSpeed3pm,WindSpeed9am,true_label,sum_abs
209,0.1369540718042684,0.027542992955652795,0.044999654942097324,0.013316028763944662,0.23693312457339807,0.1574844189578157,0.0043633306842670045,0.018541599925514525,0.05959525179165155,0.01364455911037277,0.02971011090008404,0.021188688532357256,0.025089451771172836,0.00747026794802531,0.008806659241833003,0.016383790952150926,0.08377146894429086,0.0009479226222175429,0.0019595074514981866,1,0.9087029018726128
293,0.11046081900972343,0.01637178211051013,0.036960065870610175,0.03238894866379992,0.21824254777960742,0.15880344419418918,0.005191128285248191,0.021489866227813213,0.031923065728755216,0.013153430494326684,0.00699051635350914,0.014655258422960117,0.008146476095653676,0.010020427927663512,0.0059074471925480735,0.01708856160801278,0.09660249876799787,0.023215326820618578,0.01744635318594355,0,0.8450579647394909
339,0.13086492361518579,0.02578201143096446,0.037554032612736,0.020885046266203168,0.1978317855046357,0.1517124702929709,0.016921353900513556,0.02109929255317256,0.030266122813213964,0.013437159644193147,0.02509476141443116,0.006875342230550418,0.0071200557987969185,0.0003326049320129997,0.003179885320260989,0.0046753295475967715,0.07556844056332696,0.020924688079471523,0.02252483976087463,0,0.8126501462811117
347,0.12332150114924494,0.03125809748548483,0.033554050371485775,0.009941515865624707,0.20187341912213322,0.11980679782908527,0.00950485181259596,0.02659791144766718,0.0277650914441933,0.01978224995238073,0.01805150714009323,0.006415988509821053,0.02661081286531803,0.002635763837441844,0.000375210309790403,0.013053372939696379,0.10058121809462219,0.025951492866520112,0.01761729229515724,0,0.8146981453383564
365,0.12727236608956768,0.01755668092386955,0.030341406904161355,0.010597144586280496,0.20815975097206343,0.1320321979219119,0.024655292704816603,0.007098643374265131,0.03935028045507096,0.03044361495148565,0.01922667726137778,0.010395981828871836,0.025420707056710335,0.0005053720277127088,0.0061045855292656635,0.009225075420082145,0.09321665270985338,0.0018279008863020104,0.031926640568206925,0,0.8253569721718755
437,0.14891604517797624,0.031126553359354974,0.01903362443935236,0.009490164168208016,0.19683057698257217,0.15907579692057391,0.009385244868624779,0.022750895818851223,0.033128690500602485,0.05308213888174453,0.005588802997524938,0.0008690704082409293,0.017763706551096055,0.0035008630441596494,0.011090333708906792,0.005697750021616121,0.08602109293985694,0.004726673781760166,0.00010268821591337891,0,0.8181807127869356
596,0.14095103600982456,0.013829928556955655,0.04332452610460578,0.04528242321519844,0.21021473420117842,0.1303139361177076,0.018392961287344464,0.02913049842999371,0.01694794677622139,0.03081559742544701,0.010610669326850111,0.013575256991714014,0.017491893957011936,0.014957237605821122,0.0014818763091720537,0.0011158372671662617,0.08819859906889599,0.01080945389290221,0.001237995506461741,0,0.8386824080504724
617,0.11924513218442259,0.02563430988522258,0.021048945675775737,0.024293166433708355,0.21645841707196212,0.14909691977148823,0.0010974694138236281,0.01599540000655857,0.05628904993761488,0.031865478129711446,0.009698661839593324,0.010660914913274522,0.016011615064050903,0.010458092765082447,0.007126298828332468,0.007754561571086785,0.08462559194195701,0.039090288489917455,0.003658857283399867,0,0.8501091712069829
705,0.13842220448880707,0.029867367607557746,0.04610268403554958,0.01644626769791135,0.2370767641839694,0.15579539182553567,0.026031396959570054,0.020399338143054807,0.04539072235589912,0.02304915653039432,0.011470709802791737,7.755117013346595e-05,0.010094502622747569,0.013658543768902385,0.008147289051325769,0.01057549567551893,0.07630599941075805,0.01529461594609144,0.006763094507089491,1,0.890969095783608
786,0.12164202225137039,0.02679576635274635,0.035751610242175734,0.024750111703463838,0.2279484206999549,0.14374433287460267,0.001771050997145156,0.01842697171166473,0.02767888664421895,0.03407724143487215,0.01969671785346795,0.019910731223016787,0.02329717924125701,0.006856325750842882,0.013280792291418528,0.0033605041324976507,0.10214193460083011,0.018023838161063687,0.011762785385077208,0,0.8809172235516867
805,0.12789486267909553,0.02867937181551416,0.034982150739800516,0.01735285324786093,0.2038596165221417,0.12986413652859305,0.02551261066056916,0.025911328932264704,0.044025928861437816,0.020700880769264223,0.024041599653831625,0.008298391498214128,0.011349384043093972,0.002811080456712832,0.0041126004210870065,0.005787711712580228,0.08533844165321927,0.01811348090344411,0.0159357363831865,0,0.8345721674819114
821,0.13955684724409317,0.04810101568811855,0.03369849952345994,0.019580058234350637,0.22108841233720308,0.13700845356828223,0.014035872643668805,0.0038411166471936844,0.046304564453517855,0.021144070076082887,0.020791980264587187,0.022924661454242958,0.023361336990788982,0.004503795563973069,0.018730921430150795,0.004236760191839065,0.09633773864059518,0.02624997582327365,0.01589107333526464,0,0.9173871541106864
838,0.13436217404200076,0.022384390466498698,0.01905058399838762,0.02883620416848258,0.21563528271616378,0.14341534939033984,0.012591853040841334,0.007132506189500766,0.03823410728424096,0.010801824188091657,0.02107214422775579,0.009030711733043798,0.027006873236137156,0.009946930905573154,0.006031312373392506,0.011895993051866408,0.07735403852898652,0.0007033310580768909,0.010696169126377126,0,0.8061817797257573
845,0.11766787348085703,0.049565341633447176,0.031623176937058885,0.03154383908808018,0.2205501437309511,0.1351645802029516,0.01461243257290842,0.01406473950712164,0.044931121973862516,0.025762749712395217,0.01828908828548423,0.00530540060868052,0.02149176575311976,0.016820633226409133,0.007257776993885036,0.011818444773305023,0.07897306330156846,0.0005124040537597557,0.024342264436760394,0,0.8702968402726061
858,0.12913630197923046,0.027129950039663696,0.034158861643957115,0.014682241691706607,0.20616786351959765,0.14477543987432,0.00820347536148339,0.014310228834319788,0.04150610087138729,0.01263933454098761,0.013936240899749059,0.0012459245254241033,0.031851849360278885,0.007640236782430466,0.0017824361427695,0.007015079628606675,0.10243147575684663,0.0024172723650944844,0.004374796762006928,0,0.8054051105798603
1067,0.1425098236399401,0.013885224581540888,0.023202792823248424,0.023447500519197147,0.21422259360284618,0.15019649544002725,0.018293771844884954,0.0044953556635511155,0.029502353615563876,0.013969186662363211,0.02863814540088281,0.0009549540446458804,0.001061110435519506,0.0013470662878840532,0.014145578515474272,0.009784761611326851,0.09979889404130617,0.021186943597637155,0.01354275964648997,0,0.8241853119743299
1088,0.12295627813573114,0.03426310595976389,0.036815412575801024,0.019194429542447284,0.20862286600485871,0.1457140246168182,0.03329569174077733,0.00996557542014347,0.04775311191585724,0.03660642190892806,0.017071535710986168,0.0019758471650641826,0.0325672557717923,0.004376299051953916,0.010751313342807153,0.007856107288834456,0.09062644139493779,0.026462300987042518,0.017090494186908358,1,0.9039645127214532
1155,0.1368000947585281,0.03496217689654944,0.038815175265485766,0.013629955368614914,0.21808833078469417,0.14116454891081323,0.01674570988047124,0.015047899471619887,0.02604031188077657,0.01429543625734744,0.005754927339380159,0.018985032437672807,0.04707012194233639,0.019962697551271776,0.011343498500670979,0.019854506361901697,0.10615393178447213,0.011985165132152921,0.013280968669877689,0,0.9099804891946374
1262,0.15813378431894132,0.02789926325675663,0.05051872856328304,0.03371533647956834,0.20986603517044994,0.14330179161429094,0.013935386307015877,0.03436322935798107,0.04122095972789466,0.032558715407004286,0.012993406162878236,0.007247484222033665,0.024549095314537795,0.003540480892955166,0.006451429660037623,0.005734040733523451,0.1092508949688733,0.007677645319762659,0.002387798936719463,1,0.9253455064145074
1277,0.13311744869523967,0.03108231851660815,0.03637827032566411,0.03794245339147293,0.2154193464277142,0.15377154066053428,0.02360381910736783,0.02945348372385051,0.0556350900152444,0.008857981905984674,0.015161355904416194,0.007950119173300154,0.025867925658595917,0.003398616237758822,0.007943124586118977,0.001749534481308588,0.0810820775386527,0.013912062903820896,0.0009779874384420481,1,0.8833045566920951
1278,0.13859435913609658,0.029228939352349357,0.021371000169278835,0.006087530175449643,0.22694052811731097,0.163139144150241,0.021522632298223543,0.023295106241547122,0.03884221089486901,0.011067674539682031,0.02906098071982428,0.006652590567422693,0.026305678659891,0.004873699408269219,0.010324189721965728,0.00033162019696894937,0.08918342837512952,0.013200748506960527,0.02525620551790732,1,0.8852782667493874
1285,0.13450090034073586,0.030113131040961715,0.017450932255548262,0.030129823183080984,0.21130205592031115,0.12053825497569252,0.0196336186383693,0.0062059119562032595,0.04446351565389994,0.023349795645009153,0.029715497234188065,0.01341954428252037,0.02410457542002012,0.020849330066393456,0.0005750193859315445,0.03136151000920063,0.09445591357336729,0.004311155633916611,0.01161325311657788,0,0.8680937383319282
1559,0.1214442534629623,0.02310583840788088,0.06012086617705313,0.049707887630989676,0.21624858265424263,0.12821730120752506,0.009963526066487594,0.03586429369923343,0.05352224535233892,0.0038057936211609664,0.02820391278530461,0.005881694431205191,0.018897531549182764,0.004229993977342367,0.011582093802043886,0.017013586677075344,0.07796109286573531,0.010333192787898592,0.01296151925340896,0,0.8890652064090716
1597,0.15617081252408188,0.028078502549591378,0.03314751641396307,0.0048688737164833025,0.22485128001447902,0.16043253668522664,0.012947644075022274,0.020155033214351453,0.0583432552753421,0.013190171662225697,0.018748937730032073,0.009105300813599386,0.008986854878316708,0.0008029459187858975,0.009176840405377537,0.005014253471746122,0.0918049019365123,0.027031743493579296,0.0008913251072945048,0,0.8837487298860106
1638,0.10224900583586276,0.034512365555365944,0.03570449545121885,0.009315500171941042,0.18354820789178924,0.14427396912194382,0.0179267376928185,0.006221514818258212,0.03238319656013466,0.0069645913211353085,0.022128680646942497,0.010429033248386238,0.007481526512081817,0.0012859438046376073,0.00041860552127351606,0.005279497744970482,0.08395329067472915,0.014288840275286268,0.005054619885079502,0,0.7234196227338554
1667,0.11415274089155657,0.01621154861081748,0.020177503535616564,0.014180547510374097,0.2068667383351356,0.13392136538233804,0.012905034678481878,0.02044621783339096,0.047577999384686126,0.022443904417749076,0.03544344605655766,0.01186763790857656,0.02122764588042087,0.012423025273313133,0.019030798403298146,0.0074163976124502025,0.08927779534906095,0.015503907104024928,0.013874531096463182,0,0.834948785264312
1687,0.12493393723896341,0.02825661001658679,0.05598680557367506,0.016632773887999944,0.21398710375014787,0.15598349186208313,0.018636052255069927,0.005965485342748114,0.03971627725783707,0.01491858053862301,0.02230403308250643,0.009670116710777516,0.010439565844354242,0.00974490256223607,0.014320611264766773,0.008577362852119587,0.09581753086266573,0.009653461485089308,0.006145057263829215,1,0.8616897596520792
1744,0.12109602568098064,0.03068446646711657,0.03866438650806872,0.028098616437363826,0.21806652476108096,0.16146527772839656,0.026791357683010542,0.029570360269825183,0.04951919126507664,0.02441085388966047,0.025066566252484504,0.004635494320334838,0.022500444135083408,0.004621604909090902,0.005202416127834927,0.006555609241030293,0.09281651572754449,0.030863533099631187,0.01765496154271719,0,0.9382842060463319
1807,0.13030540774120672,0.04290566780312631,0.044372797922116236,0.01496867409683354,0.21497995416193205,0.13289824169393466,0.012446053364628685,0.0041405980884126024,0.04472193368314398,0.03137400413225463,0.004746273706928554,0.006530811317252531,0.015298603629468012,0.022115741680754905,0.021549218578571592,0.008632816576878932,0.106440650980132,0.01749099490588874,0.010195014063268129,1,0.8861134581267328
1854,0.11671201827000706,0.02638063088882219,0.025271759381169136,0.04435232618695175,0.2166000813533445,0.1503952121761681,0.016222188462194604,0.0012998776898646867,0.03016020305733756,0.02799898727368015,0.015185616482693589,0.010157955080977936,0.023693042833238073,0.0007931938581272068,0.005216195915161532,0.014424947149756891,0.11219233850435846,0.025652664533362433,0.0043525528866094195,0,0.8670617919838253
1958,0.14441800894889076,0.02315373055704932,0.038293462958531824,0.023438367658100336,0.23315989564975642,0.1493935082160327,0.01934423743241605,0.0045113911111828355,0.044672098137522084,0.019958894160871536,0.022686163070018955,0.02660958631943479,0.02154071544629996,0.0010743154247008374,0.011039564312347285,0.0031025601800515226,0.08846005172506063,0.02403624180585753,0.002315852269581935,0,0.9012086453837073
1999,0.11927977072648314,0.01814554283630726,0.03626680299757742,0.02858225781231155,0.20486439507691287,0.12728156181392553,0.0170430860879606,0.006839449613996339,0.032991096138146714,0.023652507238877102,0.005427121815774416,0.006129262915024546,0.01792063266271447,0.010286120305700672,0.008687846512823857,0.011701394527242039,0.09970390769439122,0.019835688613380035,0.021064181189061417,0,0.8157026265786111
2023,0.1523407145179757,0.01673861139991502,0.03296369779219699,0.01577309992965604,0.21625536403676077,0.14668117644441742,0.006035545438089433,0.037279139786563116,0.053953860573669465,0.04487523562339955,0.018684188797721223,0.005381697098728101,0.027649518326311413,0.009061486942294191,0.011527064287298485,0.00754394877674971,0.08781451125522674,0.026355044197999857,0.02205792317952341,1,0.9389718284044967
2036,0.1473834093648376,0.017651472590142717,0.041746938687331134,0.0036728464228119326,0.20629285004773495,0.13855000610137422,0.031353241613709934,0.0031460770390330565,0.03588821679064599,0.015594287081644963,0.009618152241523781,0.0021963574638232198,0.02125299781058808,0.001619986972541523,0.003051597034940213,0.006352598662393134,0.11292633681946096,0.0201286527839779,0.014597813556217053,0,0.8330238390847323
2063,0.13019629609401157,0.021530419092140894,0.03193046984273632,0.02799772367943413,0.19058953311117302,0.1271150326435171,0.009468224734577686,0.005665901697132427,0.022287260715108795,0.028686675757932024,0.017577504861473435,0.00464117293081327,0.00817965985718171,0.006026874307214002,0.009037185010080103,0.007834488478784636,0.09095710340330877,0.0019665693540960793,0.016878565461171044,0,0.758566661031887
2127,0.14509428251699671,0.02967625862271309,0.04098896049348882,0.02592654646873969,0.2188411772608687,0.14526065782518605,0.0165993327151874,0.006199707819907651,0.058697961566206866,0.0160428936108257,0.04518803605929965,0.0191854092696036,0.016641630161622466,0.0003085513545934136,0.007902924553787157,0.0021849232428789557,0.09189394621531204,0.020884921113080848,0.008858735224546025,1,0.9163768560948449
2159,0.14619642998243682,0.02331251222620656,0.024968820332121073,0.023692544265580425,0.22790892428664644,0.16484851437258513,0.010293432271348392,0.006716639623270907,0.03874296579272134,0.015327898149443114,0.023229641845572663,0.008508394457959676,0.026361296819738256,0.005909360941780597,0.013075918954078242,0.017693458460289992,0.0906307240546905,0.01774947311601156,0.0019057027642699407,1,0.8870726527167516
2172,0.1374465449272735,0.021702274059196905,0.026870242208711374,0.01862597029872862,0.21350370486863057,0.1326317102721277,0.015474307083912075,0.014187044955479015,0.019752401999068164,0.021006442181264698,0.020922641793433276,0.0032020447244846136,0.009497080289264853,0.007085607203689452,0.006592388857252649,0.001062550988491054,0.0794326261112054,0.02468145426461166,0.0032718949599654643,0,0.776948932046791
