index,Humidity3pm,Humidity9am,MaxTemp,MinTemp,Pressure3pm,Pressure9am,RainToday,Rainfall,Temp3pm,Temp9am,WindDir3pm_cos,WindDir3pm_sin,WindDir9am_cos,WindDir9am_sin,WindGustDir_cos,WindGustDir_sin,WindGustSpeed,WindSpeed3pm,WindSpeed9am,true_label,sum_abs
209,0.16867537741644645,0.0207959901129316,-0.05217092444599636,0.027716975084483085,-0.20070826006921097,0.1153887178970779,0.007975714687845671,0.006583379055462406,-0.041933426832200034,0.017865204676532815,0.03306873670696309,0.005155767420887622,0.020676473192327564,0.002774756103367672,0.0016025581895355843,0.0049609371407127985,0.09862166897443223,-0.009042956017240603,-0.014627389677547566,1,0.850345213701202
293,0.1521897564209126,0.021362452678070843,-0.03558846807952555,0.034606774877201034,-0.19129722700130955,0.11204755867245347,-8.579305197749029e-05,0.015865360862653426,-0.031552791145670236,0.013330233134521904,0.020454926601764352,0.0025059622687263238,0.013109382047504675,-0.005825017993148735,0.00173132117385074,0.00559581239986541,0.10427396933036535,-0.03106110490629975,-0.016769316729683317,0,0.8092532293755048
339,0.14878281010036784,0.018085520846580876,-0.035761479162254174,0.029569369838258863,-0.1814313604031151,0.11110763755602306,0.013707520772742551,0.008432133108883213,-0.026570461998120118,0.0016786096791654762,0.018731479210340286,-0.0034809757137152664,0.004520548433573197,0.002659149887102376,0.007113457884668358,-0.006894229211047509,0.09866052727234169,-0.024966776904796744,-0.016365916732795617,0,0.7585199647158923
347,0.15389226043262003,0.028570852205946237,-0.026141955484282997,0.028041243274928643,-0.18429138203989684,0.09499975888920974,0.0020229650442045717,0.013769778549543423,-0.03358467125847506,0.00760064459496403,0.021459376708409503,-0.00022060767120413548,0.012319948177499944,0.006532850803154343,0.018205592477066983,-0.008402214258941353,0.11379206159032267,-0.025003367631649197,-0.010847285280750761,0,0.7896988163730705
365,0.14916658176203035,0.025591431490569524,-0.03618965661077205,0.02433736456819238,-0.17891687874649084,0.10498320813802459,0.015205673045832755,0.0022676413863007778,-0.034194418632333336,0.020195969314689317,0.02341168648930216,-0.005207028167226066,0.02146421325136412,0.0013833201564815527,0.005329890850482407,-0.0033948580896533804,0.10450712281106131,-0.013700547033024982,-0.023227637962288734,0,0.7926751285061207
437,0.1688691490574251,0.02762155241618221,-0.03420661861396873,0.0315596367974613,-0.1837120485125992,0.11061175495831184,0.00655298938991716,0.011579564023753977,-0.03521851953218081,0.04090014502063104,0.009796791044722765,0.001768462868150316,0.009730590160347989,0.008546173966844687,0.003026547918869784,0.0011883728927000715,0.09982068691489698,-0.007791710900046262,-0.006643117457047016,0,0.7991444324460573
596,0.16454345676649718,0.023316271480938903,-0.036954255625882275,0.04354487321844973,-0.1781843033940074,0.09815981951058879,0.009249245629440357,0.00924904840379203,-0.026698290692293885,0.022757268842505545,0.020048556429329196,0.00716359756204264,0.012621820163815342,0.005938232046782569,0.007242326341897278,-0.011903867002753693,0.09808128503740753,-0.017220186435668555,-0.005097554455535976,0,0.7979742590396288
617,0.16112098845606776,0.024380241744497107,-0.03267591551811245,0.03148066094943628,-0.18812413608812356,0.10497015406210489,0.0043297031909918645,0.008720219012063622,-0.03689012805670793,0.013544914313017483,0.020060867613471492,0.012319225719776837,0.014350479306869638,0.010811076577201071,0.0031354717988050767,-0.013158460831081574,0.10980677289892146,-0.023984043829768594,-0.00820034591751841,0,0.8220638058845371
705,0.16115039761418962,0.025934938316217012,-0.04485075671030548,0.02471115150318161,-0.20135227870660002,0.11215300777889001,0.020672882643016463,0.007045902559426563,-0.035921862420091204,0.02441618765737059,0.024727890466127868,-0.0039459053938442745,0.014962129075242655,0.006391804729242451,0.0012646314454794355,0.005627333655318293,0.08838081828789811,-0.01914194783446422,-0.009464494554432157,1,0.8321163213513381
786,0.16185192174583962,0.020365164516778722,-0.03608677623641045,0.029352875809487717,-0.19346291321391076,0.09877924574137371,0.0011438706751308255,0.014484051998152002,-0.0324807608099384,0.028244101916267052,0.015563357944711304,0.00038267026952831264,0.015221664009200048,0.0020379325819551873,-0.003109267505959786,-0.00560948693885974,0.11343567969211346,-0.027916135743144346,-0.0047246649439032186,0,0.8042525422926646
805,0.15225632334288136,0.02678311691516829,-0.03141294419967927,0.031535304096919924,-0.1752964507712544,0.09803982689641531,0.012838066881293981,0.016052772745533864,-0.03224584564267377,0.008756919837485336,0.018178549458526153,0.004998936435092303,0.01780916629578843,0.00643986534684869,0.0022429025685688163,-0.005277482322104871,0.10103438381353509,-0.020872151937628248,-0.010745074489802144,0,0.7728160839972003
821,0.17082508016191056,0.03341939681040418,-0.03266860908453294,0.029445204338497,-0.20293532104066406,0.10573421503413546,0.010366988814160387,-0.005529981298724239,-0.03337978776439034,0.017925947355597893,0.022076631997671937,0.005018316237714016,0.020231282756507856,0.0032545094881636107,-0.01177439906919209,-0.005659497892930033,0.10619538041361591,-0.028158214227533722,-0.01655249876403387,0,0.8611512625503801
838,0.1578033040665703,0.01879595837093763,-0.03589748932973073,0.042255983082227784,-0.18944082193437392,0.1086035724095037,0.00875060476522212,0.007165882397338045,-0.041178398867933945,0.01133719833862395,0.015678234147316866,-0.0019546874416661022,0.031017272860826225,-0.005237288123993644,0.008980677161176436,-0.0001674735046914533,0.10295871880093138,-0.015586021439162372,-0.018151832740054975,0,0.8209614197822815
845,0.15574556383102914,0.03698710815753898,-0.03676956541756494,0.033605252023506824,-0.19097775844503836,0.1011572901326447,0.006810476906935406,0.012125689608091633,-0.04415601008715142,0.019904715626548487,0.015827315258578927,-0.0014926081404806346,0.018845820974403207,-0.0018094775264347511,0.0033929282491925107,-0.0013205686274362367,0.10491444549089717,-0.016325761043386303,-0.015639431979151595,0,0.8178077875260112
858,0.16283716111438146,0.019758754686353023,-0.03458332633874684,0.029483786336306037,-0.18625814399806495,0.1159105361452351,0.00927120077560241,0.013999040253695666,-0.03578366348732237,0.010082631826370902,0.017585893953407632,0.005123361984410126,0.016947912011020333,0.0028360988835802745,0.0056476934530699675,-0.0017753850561099138,0.11341478354822354,-0.019269692135758958,-0.0030619418449817143,0,0.8036310078326412
1067,0.15780800944158213,0.02345204825471231,-0.03363624079562775,0.028234093682820795,-0.19293635917069338,0.10827420597513197,0.01219926072199661,0.0027231974672001793,-0.03157073279202497,0.011000439213432783,0.023811094892393535,0.002989847969753199,0.00954375816794474,0.004003407622733618,-0.0052439526178124545,-0.002546117649676292,0.10541249771572736,-0.019999404195051338,0.0009484124561499978,0,0.7763330808024654
1088,0.15534096165462338,0.031390848385195416,-0.04120033261844386,0.0305187195359685,-0.18502846459985758,0.10618893712254761,0.01787005175056561,0.008122214086384494,-0.03714727679927237,0.0257306759094297,0.025851703332619453,0.001503123590229471,0.01637270677721274,0.006560366798664763,0.01230881801905132,0.004143389568094709,0.09133542928473856,-0.02435895330866163,-0.02094680997568988,1,0.841919783117251
1155,0.15884160139616127,0.02923528632079866,-0.03535946416905958,0.02665014960347561,-0.19471305347103895,0.10174305925175563,0.011709878291852075,0.005699109725637486,-0.022489648893813254,0.009311445066777361,0.018132774409506246,0.0008978142186434471,0.030165499151294524,0.011485192400104477,0.010777598846449648,0.006755852806958038,0.1136175498544686,-0.024478679670644626,-0.008456164934831407,0,0.8205198224832709
1262,0.17321487258070825,0.03509926512102707,-0.04023985951623434,0.03242573531802319,-0.1952590416682926,0.1037499065854804,0.0009867666040232555,0.014408404907599663,-0.030962847113981742,0.02072868771769167,0.027742852548824706,0.006714579003721811,0.02489311597706651,0.0030454370800778235,0.00045374204501300036,0.0010053814066066694,0.1055843921219954,-0.016605911904194377,-0.006858361671365885,1,0.8399791608919284
1277,0.15918369544683697,0.02234197466745745,-0.04225710185567009,0.04097552676385826,-0.18924956584550656,0.10645037670514579,0.019772394901015185,0.014672890968875923,-0.04068093348832999,0.016851956243658504,0.015954704365367514,0.009449204835276056,0.0196076718842169,0.005821510260704386,0.00201445843007404,-0.0025441764570534524,0.10163097012460681,-0.02426547028525224,-0.009827696731635279,1,0.8435522802605414
1278,0.1636367375632651,0.025872975213933152,-0.03804183709121747,0.027205097747567023,-0.19944566018089577,0.11659827134225603,0.014176419818770918,0.01371910660705151,-0.02742071074595659,0.015047219266416736,0.020438694678198793,0.004670481656087378,0.01675051275293217,-0.007330382963576233,0.005587784440805347,0.0006230818735401578,0.1031397777946515,-0.017036615621397525,-0.011911413586563651,1,0.8286527809450831
1285,0.1619884117930557,0.018302400495920024,-0.04117451624259729,0.03494460162632978,-0.19005842374450183,0.09740585740694305,0.015534966683342631,0.010130551008687252,-0.03807074197210809,0.024161794877653475,0.02413674884137665,-0.013394833152554202,0.026830214285368924,0.002735510871825182,0.005826988730858917,0.0046342098663562595,0.11064815952659507,-0.012316395221897066,-0.017355230316201238,0,0.8496505566641727
1559,0.15472016075144224,0.01617262652736125,-0.049419891513926076,0.051560917297110036,-0.189519482842794,0.09052853510388413,0.014567832470208014,0.020863620533437464,-0.03924510733946504,0.009337810587987811,0.018933212317053628,0.0009224289229814074,0.02009203602677569,0.002218477795050791,-0.007525379254809374,0.005018295157757886,0.10024822148847143,-0.01960804514564589,-0.01048587202266926,0,0.8209879530988314
