index,true_label,model_prob,local_fidelity_r2
3036,0,0.5952423214912415,0.8680976581923996
3076,0,0.012734812684357166,0.8530299554194245
3185,0,0.4509333372116089,0.853466108842331
3310,0,0.10962745547294617,0.8371486267062709
3314,0,0.4555707275867462,0.8730885260831414
3358,0,0.10573923587799072,0.8541354932863264
3362,0,0.08071112632751465,0.8712346464070332
3391,0,0.36661669611930847,0.844237269404592
3432,0,0.06499931216239929,0.8553190845669426
3503,1,0.43054917454719543,0.8592672134764687
3575,0,0.7302509546279907,0.8635698357129893
3646,0,0.12988388538360596,0.8641454030609161
3724,0,0.09526556730270386,0.8604188133248317
3794,0,0.2313510775566101,0.8819210943363688
4031,1,0.9504179358482361,0.8789644553224286
4070,0,0.3974011540412903,0.8852928456428256
4073,0,0.2874848544597626,0.8612810262684766
4109,0,0.1321808397769928,0.857581152488565
4160,1,0.08824847638607025,0.877682557987314
4189,0,0.10113367438316345,0.8518749531840734
4194,0,0.18445917963981628,0.864789563247912
4273,0,0.019991405308246613,0.8372255988161081
4308,0,0.7594354748725891,0.870037510395309
4342,1,0.8653398752212524,0.8871123132781191
4413,0,0.23261131346225739,0.8416088903018609
4514,1,0.1572059988975525,0.8596989727269724
4596,0,0.1847059279680252,0.8681462779892202
4657,0,0.14576217532157898,0.8690394112635544
4699,1,0.5366116762161255,0.851232107065914
4714,0,0.030741548165678978,0.8474616754879964
4751,0,0.09127618372440338,0.8544452137122496
4922,0,0.05574669688940048,0.8669577149678879
5168,0,0.07187917828559875,0.867004312207887
5217,0,0.12920986115932465,0.876671458303843
5281,0,0.172194242477417,0.8574347970996166
5361,1,0.6854599714279175,0.8774671195537641
5378,0,0.15863093733787537,0.8549428910042964
5381,0,0.2652996778488159,0.849268763338181
5515,0,0.038974419236183167,0.8681616836375292
5535,0,0.23407354950904846,0.8631832743505179
5638,0,0.0890437588095665,0.8579882622809194
5655,0,0.02508302964270115,0.8505986175504808
5729,0,0.02230428159236908,0.8331424723786949
5738,0,0.0037879038136452436,0.8469788539784973
5744,0,0.06745258718729019,0.8704115932873424
5772,0,0.21315540373325348,0.8454962625264983
5775,1,0.3616320490837097,0.8641710266588853
5795,0,0.1114744320511818,0.8680711686841305
5825,0,0.7309224605560303,0.8669592829477686
5833,1,0.9911457896232605,0.8891772530853144
5935,0,0.005406300071626902,0.8399269413279374
6003,0,0.04611900448799133,0.8689254932323102
6066,0,0.2287769466638565,0.8610788880976985
6109,0,0.01956857554614544,0.8468061309554716
6246,0,0.5536453723907471,0.8701771057733785
6254,0,0.08169598132371902,0.8594159786781466
6295,0,0.019609156996011734,0.8623207045859396
6369,0,0.03412797674536705,0.8614403878379601
6400,0,0.004209043458104134,0.8536305337110183
6401,0,0.001702497131191194,0.8193879697851808
6404,0,0.007549659814685583,0.8504907162521367
6419,0,0.008056403137743473,0.8615691595874151
6538,0,0.08528967201709747,0.8521776648525923
6543,0,0.01092514581978321,0.8717798301889275
6563,0,0.14883939921855927,0.8675147893190459
6564,0,0.04648255929350853,0.8538203891723928
6756,0,0.009286127053201199,0.8660800094242694
6768,0,0.191224604845047,0.8496833743837977
6823,0,0.37129226326942444,0.8487631110002689
6927,0,0.026001373305916786,0.8623332237647923
6943,0,0.012401847168803215,0.8491671027570502
6944,0,0.005778920371085405,0.8360999335246881
6961,0,0.00813938956707716,0.8747924634976902
6963,0,0.04162897542119026,0.8510079228737475
6977,0,0.40076956152915955,0.8668062392980582
7062,0,0.03001251630485058,0.8587961028263176
7079,0,0.0026744555216282606,0.8488646023706666
7086,0,0.013855800963938236,0.8560810429737309
7101,1,0.3776272237300873,0.8634838388230252
7187,0,0.22189360857009888,0.8694855042736571
7220,1,0.19947504997253418,0.8698197011509161
7258,0,0.013801644556224346,0.8374681897699682
7289,0,0.08133580535650253,0.867152604117858
7334,0,0.02655681036412716,0.8335320562268618
7362,0,0.09266722947359085,0.8833947405886023
7434,0,0.2913360297679901,0.866477017403835
7596,0,0.16395433247089386,0.8626649409027418
7611,0,0.6670858860015869,0.8578615093597497
7696,1,0.05268620327115059,0.8320302332925742
7731,0,0.05217104032635689,0.8470523671868968
7822,0,0.7286490797996521,0.8627142207407108
7826,0,0.1351068764925003,0.8552133277411047
8046,1,0.2756927013397217,0.8627010098109178
8080,0,0.08919031918048859,0.857973276159562
8111,0,0.32024556398391724,0.8731529839488895
8148,0,0.9175944328308105,0.8691653490849849
8162,0,0.6951238512992859,0.8727497723028075
8186,0,0.11750852316617966,0.8710649030409523
8206,0,0.4205082058906555,0.8624526098724473
8260,0,0.4939664900302887,0.8569853123770962
8363,1,0.4732207953929901,0.8638422904452738
8372,0,0.36628544330596924,0.8751811113761226
8427,0,0.0547628179192543,0.8465140203497794
8454,1,0.9330735206604004,0.8493231436207043
8525,0,0.5665152668952942,0.8733398424849612
8541,1,0.9393190145492554,0.8979126726904354
8546,0,0.7226593494415283,0.8567323340013193
8555,0,0.2531053125858307,0.8562078608666972
8579,0,0.15636026859283447,0.8593262717881334
8673,1,0.7913424372673035,0.8500731152690928
8718,0,0.2932248115539551,0.8632360309679866
8886,0,0.3136141300201416,0.0006784269087715122
8901,0,0.893728494644165,0.8723706469744131
9056,0,0.14525723457336426,0.848143355889021
9112,0,0.8841354250907898,0.8852924366481133
9175,1,0.8809572458267212,0.8704813237947358
9211,0,0.5374266505241394,0.8637808555835075
9269,0,0.09317818284034729,0.864640074113745
9283,1,0.4586692750453949,0.8564500546590456
9338,1,0.7875136733055115,0.871973117828179
9383,1,0.8545069098472595,0.8729144301890712
9427,0,0.32485994696617126,0.8477680301058635
9428,0,0.24148370325565338,0.8584663927308931
9467,0,0.43579646944999695,0.8531499315674781
9486,0,0.05150088295340538,0.8362612877446887
9511,0,0.027964681386947632,0.842324472060224
9519,0,0.777684211730957,0.8637235217656489
9566,0,0.44450128078460693,0.8571616477625916
9610,0,0.444579541683197,0.8587214437254255
9653,0,0.08467235416173935,0.8528049978117123
9663,0,0.24680541455745697,0.8651430707664053
9738,0,0.03234626352787018,0.8360687762081075
9746,0,0.3604426085948944,0.8712887053394331
9750,0,0.07600219547748566,0.8454060054869416
9755,0,0.08250924199819565,0.8473433915924184
9798,0,0.41751375794410706,0.8740127524011689
9902,0,0.7972437739372253,0.8961626521899988
9937,1,0.43249157071113586,0.8696821228812487
10018,0,0.4842532277107239,0.8438276449505864
10051,0,0.08234356343746185,0.8538183786368441
10157,0,0.7457053661346436,0.8713635326053686
10187,0,0.05943985655903816,0.8674709156107561
10292,1,0.906670093536377,0.8700988428509461
10342,1,0.896077573299408,0.8614994444082846
10349,0,0.01156871672719717,0.8355182572129621
10496,0,0.24139796197414398,0.8489395717282844
10549,0,0.01613832265138626,0.8557400355115297
10570,0,0.004742837976664305,0.8514398096483535
10577,0,0.006812143139541149,0.8713887798799075
10583,0,0.047776781022548676,0.8590628406112025
10615,0,0.03220004215836525,0.8665951032422123
10774,0,0.558361291885376,0.863486468938582
10868,0,0.0899643748998642,0.8664848339285405
10954,0,0.09614461660385132,0.8638212232964455
10958,0,0.08944600075483322,0.8578506212771304
10959,1,0.008235598914325237,0.8144520555112532
11013,0,0.33896225690841675,0.8610421851234351
11066,0,0.02518431283533573,0.865081330121892
11117,0,0.13520950078964233,0.842687568175618
11136,1,0.8092965483665466,0.8866009035225997
11141,0,0.23886063694953918,0.8645977486079973
11162,0,0.34547320008277893,0.8683893817367814
11166,1,0.03101859800517559,0.859346827828686
11175,0,0.2810560464859009,0.8632448631512173
11185,0,0.17279212176799774,0.866664815284757
11218,0,0.1591852754354477,0.86596689003623
11276,0,0.062466856092214584,0.8679433857270904
11293,0,0.8270624279975891,0.8694900654248394
11294,0,0.19023734331130981,0.8459418418794089
11394,0,0.5395826697349548,0.8786112272163942
11403,0,0.2059248834848404,0.8589084084770439
11502,0,0.004655205179005861,0.819164644871216
11508,0,0.08978617936372757,0.8681606215500666
11512,0,0.0014863584656268358,0.8281121205243486
11513,0,0.009125025011599064,0.8276808817412462
11526,0,0.5575303435325623,0.8757735601120049
11716,0,0.4548245668411255,0.8729295884891186
11781,0,0.04078466445207596,0.8546257808548483
11860,0,0.11010369658470154,0.8391161385218213
11942,0,0.0597895123064518,0.8680381551897499
11964,0,0.10316236317157745,0.8697034523166335
11997,0,0.3449304699897766,0.837143910441778
12057,0,0.03401883319020271,0.8556721025531463
12120,0,0.0414891242980957,0.8752313415697233
12192,0,0.18261200189590454,0.8484653108114022
12224,0,0.016363367438316345,0.8507001989881513
12233,0,0.06583172082901001,0.8695533299875432
12235,0,0.039491958916187286,0.8665638384736942
12236,0,0.06257031857967377,0.863703042527499
12256,0,0.24641719460487366,0.8627259474095247
12279,0,0.0963258296251297,0.8593884677534314
12358,1,0.9445899724960327,0.8909264248182981
12385,1,0.9588635563850403,0.8740677541578847
12440,0,0.059541650116443634,0.8507052855978576
12515,0,0.24507392942905426,0.8561697339152002
12538,1,0.7536429762840271,0.8890708814621121
12574,0,0.25692081451416016,0.8376751890799804
12580,1,0.4933159053325653,0.8861790277975901
12608,0,0.30967816710472107,0.8406708248863145
12611,0,0.2923907935619354,0.8579588374770291
12644,0,0.3335724472999573,0.8694621998939415
12766,0,0.8474465608596802,0.8814842905923239
12803,1,0.9170080423355103,0.8877657434976989
12823,0,0.35307925939559937,0.865044629334641
12849,1,0.6898562908172607,0.85427611970128
12918,0,0.7868642807006836,0.8729017847761313
12926,0,0.1761743277311325,0.8459886536856267
12963,0,0.07538202404975891,0.8652200440574952
12999,1,0.9830942749977112,0.8799704123905644
13037,0,0.7783096432685852,0.8903513489629622
